Binomial;BC_Mean;BC_CV;Tb;log10Mass;active;meanTe_sun;meanTe_shade;Te5;Te95;Breeding_Cycle;foraging.mode;Sex;Lab_ID;Latency
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Acrochordus_granulatus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Murdock, Univ Wyoming;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Schuett;NA
Agkistrodon_contortrix;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Schuett;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Grober;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Johnson;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Kreider;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Kreider;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Kreider;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Kreider;NA
Agkistrodon_piscivorus;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Kreider;NA
Agkistrodon_piscivorus;16.1240461;259.4918442;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mendonca;10
Agkistrodon_piscivorus;13.9923954;483.5369251;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mendonca;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Guillette;10
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lance;NA
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lance;5
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lance;5
Alligator_mississippiensis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lance;5
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.05;21.4714409;20.64503765;10.71346449;48.9485397;Nonbreeding;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.05;21.4714409;20.64503765;10.71346449;48.9485397;Nonbreeding;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.059722222;31.5308335;29.06010934;19.4107805;64.43138891;Nonbreeding;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.059722222;27.34802437;24.91993959;11.17090214;61.47763878;Nonbreeding;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.077777778;27.9993196;26.32232229;15.42561506;52.27740384;NA;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.043032787;35.95014042;33.63536072;21.79800144;68.12095708;NA;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.075;24.59630282;22.84965104;11.27749333;55.07351204;NA;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.043032787;35.95014042;33.63536072;21.79800144;68.12095708;NA;NA;F;French;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.059722222;27.34802437;24.91993959;11.17090214;61.47763878;Breeding;NA;F;Romero;2
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.077777778;27.9993196;26.32232229;15.42561506;52.27740384;Breeding;NA;F;Romero;2
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.062962963;29.37410058;25.99541419;10.41874936;66.87098272;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.054166667;35.98196596;33.24339015;21.81037312;71.78138704;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.069444444;38.49009172;33.5906932;20.56935663;77.59215491;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;NA;NA;37.9;3.869614816;0.022222222;36.80617899;34.45684975;24.26045852;68.91412696;NA;NA;F;Wikelski;NA
Amblyrhynchus_cristatus;0.54;117.0188687;37.9;3.869614816;0.041666667;34.70432723;31.45093069;22.21870116;58.73386459;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;1;209.9142682;37.9;3.869614816;0.038888889;35.51367378;32.28372259;23.03542274;68.94235852;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;6.44;125.6915403;37.9;3.869614816;0.041666667;36.95105381;33.11931635;22.38949836;65.26037278;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;18.87;26.88716578;37.9;3.869614816;0.083333333;32.10906099;29.6570391;21.42133905;54.89754838;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;22.57;36.37893085;37.9;3.869614816;0.029166667;34.67966136;33.114612;24.05943963;63.48462208;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;7.92;36.18696561;37.9;3.869614816;0.083333333;33.83029472;30.80854936;21.98192166;56.70297269;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;0.68;112.3051947;37.9;3.869614816;0.083333333;33.81993153;30.90499422;22.23700258;56.59790331;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;1.36;121.6639609;37.9;3.869614816;0.077314815;15.41920443;13.76963893;-0.649575754;47.69832663;Breeding;NA;F;Wikelski;3
Amblyrhynchus_cristatus;4.38;61.99292328;37.9;3.869614816;0.083333333;33.78564287;30.81398652;22.08077729;57.25486625;Breeding;NA;F;Wikelski;3
Amphibolurus_muricatus;NA;NA;36;1.82490559;0.083333333;32.91789904;29.45029011;22.35698953;54.45852561;Nonbreeding;Sit and Wait;F;Joss;5
Amphibolurus_muricatus;NA;NA;36;1.82490559;0.09375;32.9998961;29.54359212;21.27133035;55.84298771;Breeding;Sit and Wait;F;Joss;5
Amphibolurus_muricatus;NA;NA;36;1.82490559;0.104166667;32.41324508;29.19081652;21.57629978;54.21639963;Breeding;Sit and Wait;F;Joss;5
Anolis_angusticeps;15.42028422;28.26805152;32.4;0.498819608;0.090277778;32.71785217;28.84602925;21.59086249;54.13568096;Breeding;active foraging;F;IT Moore;4
Anolis_brevirostris;3.7;72.13659317;30.6;0.501228081;0.128187614;30.68083677;25.41408485;18.90768384;59.19119098;Breeding;Sit and Wait;F;IT Moore;4
Anolis_carolinensis;NA;NA;34.2;0.942430237;0.144581056;30.9799348;25.89968612;18.84291072;60.27276585;Nonbreeding;Sit and Wait;F;IT Moore;NA
Anolis_carolinensis;NA;NA;34.2;0.942430237;0.144581056;30.9799348;25.89968612;18.84291072;60.27276585;Nonbreeding;Sit and Wait;F;IT Moore;NA
Anolis_carolinensis;NA;NA;34.2;0.942430237;0.144581056;30.9799348;25.89968612;18.84291072;60.27276585;Breeding;Sit and Wait;F;IT Moore;NA
Anolis_carolinensis;NA;NA;34.2;0.942430237;0.144581056;30.9799348;25.89968612;18.84291072;60.27276585;Breeding;Sit and Wait;F;IT Moore;NA
Anolis_coelestinus;3.7;122.003098;28.9;1.08722966;0.040277778;33.4033643;29.2904544;23.42144114;60.96850522;Breeding;NA;F;IT Moore;4
Anolis_cristatellus;6.173420448;77.09707379;33.4;0.992542321;0.041666667;15.66651776;14.58987855;4.385168372;32.57532789;Breeding;Sit and Wait;F;IT Moore;4
Anolis_cybotes;1.273;75.47211243;34.3;1.042339353;0.139116576;31.0506979;26.01281093;18.82444809;60.54191725;Breeding;Sit and Wait;F;IT Moore;4
Anolis_distichus;4.953926527;66.64582219;31.5;0.498819608;0.093920765;34.55332648;29.68756205;23.1391893;59.89746178;Breeding;NA;F;IT Moore;4
Anolis_evermanni;3.470413821;71.86456484;25.9;0.992542321;0.099954463;23.73172372;21.01041092;13.80676264;45.79819586;Breeding;NA;F;IT Moore;4
Anolis_garmani;5.311150771;62.71000947;NA;1.721524272;NA;25.16405986;22.35800513;12.09661419;47.17156706;Breeding;Sit and Wait;F;IT Moore;4
Anolis_grahami;8.02819447;54.35766458;31.2;0.942430237;0.125;24.88374746;21.48043818;11.26352062;45.34923819;Breeding;Sit and Wait;F;IT Moore;4
Anolis_gundlachi;0.830854045;133.6954688;29.2;0.959353588;0.083333333;28.03256722;24.32647029;14.09853808;49.42389462;Breeding;Sit and Wait;F;IT Moore;4
Anolis_krugi;6.783274137;65.39622356;28.7;0.546147032;0.208333333;20.69678311;17.48285051;5.015085667;43.72073476;Breeding;Sit and Wait;F;IT Moore;4
Anolis_lineatopus;2.077359609;77.27848257;31;0.907895854;0.166666667;16.21898875;14.72189982;5.974722098;35.2083091;Breeding;Sit and Wait;F;IT Moore;4
Anolis_occultus;9.749402616;6.879358561;NA;0.201599412;NA;26.99159261;22.93673471;13.17347941;48.01878052;Breeding;NA;F;IT Moore;4
Anolis_pulchellus;NA;NA;32.7;0.457165288;0.177083333;19.5345809;14.87297366;4.927565644;47.9872957;Breeding;NA;F;IT Moore;4
Anolis_sagrei;7.134322474;62.86829459;34.8;0.942430237;0.291666667;24.11328899;20.97923259;11.29258929;45.48016903;Breeding;Sit and Wait;F;IT Moore;4
Anolis_sagrei;NA;NA;34.8;0.942430237;0.1875;20.16910798;17.85829113;6.188242055;44.53884094;Nonbreeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.089679912;35.5312892;31.03571549;23.02038381;67.15912435;Nonbreeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.183743169;27.26441521;21.24578843;7.017838754;62.08641105;Nonbreeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.098611111;12.39022049;9.246702841;-4.632764878;41.46936332;Nonbreeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.18647541;32.19339411;24.52462533;9.579996457;68.40008379;Nonbreeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.193055556;27.17667199;21.13320369;5.043502261;61.32652221;Breeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.15;22.32195688;19.27026805;6.478627899;48.67607709;Breeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.126388889;20.60749506;17.77081058;3.410308058;45.55688264;Breeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.177777778;30.24320014;23.35792122;9.511942681;69.18152846;Breeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.067592593;13.02979342;10.34079229;0.075290785;38.2077876;Breeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.15;22.32195688;19.27026805;6.478627899;48.67607709;Breeding;Sit and Wait;F;John-Alder;2
Anolis_sagrei;NA;NA;34.8;0.942430237;0.158333333;20.43199536;15.04081058;-4.053379745;57.78955549;Nonbreeding;Sit and Wait;F;John-Alder;2
Anolis_smaragdinus;9.901533698;48.40457186;34.2;0.741776323;0.103472222;32.32956161;25.65717131;12.91652563;72.80856707;Breeding;NA;F;IT Moore;4
Anolis_stratulus;6.976259429;104.9423767;30;0.678440375;0.084699454;32.23941928;25.94618316;14.55479073;71.82973242;Breeding;Sit and Wait;F;IT Moore;4
Anolis_valencienni;3.221625016;126.8825128;NA;1.117294444;NA;23.0753341;18.60125779;6.141314462;59.84870168;Breeding;active foraging;F;IT Moore;4
Aspidoscelis_inornatus;NA;NA;40.2;1.269290183;0.176912568;25.4371768;20.16669638;6.101787257;66.75509617;Breeding;active foraging;F;MC Moore;NA
Aspidoscelis_inornatus;NA;NA;40.2;1.269290183;0.150956284;37.82056504;29.80898724;18.07789394;77.95939365;Breeding;active foraging;F;MC Moore;NA
Aspidoscelis_inornatus;NA;NA;40.2;1.269290183;0.166666667;22.17285907;18.52772927;4.662189179;55.2831849;Breeding;active foraging;F;MC Moore;NA
Aspidoscelis_sexlineatus;115.59;69.30433831;41;1.34561873;0.134722222;34.78238148;28.36415233;15.93303633;74.48469392;Breeding;active foraging;F;Hess;NA
Aspidoscelis_sexlineatus;121.98;56.50062563;41;1.34561873;0.142076503;33.58435869;28.41422405;17.82402141;68.924234;Breeding;active foraging;F;Hess;NA
Aspidoscelis_sexlineatus;139.94;67.06073961;41;1.34561873;0.19384058;31.0895417;25.75623204;15.53100088;63.01920131;Breeding;active foraging;F;Hess;NA
Aspidoscelis_sexlineatus;112.68;61.14856897;41;1.34561873;0.192622951;26.59696632;21.86071296;7.129802169;62.58636883;Nonbreeding;active foraging;F;Hess;NA
Boa_constrictor;6.83;71.26638685;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;IT Moore;13
Boa_constrictor;3.85;57.50975483;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;IT Moore;13
Boiga_irregularis;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Lance;NA
Boiga_irregularis;64.91;61.51594515;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;42.54;100.4367245;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;18.57;130.2867825;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;51.75;63.12721409;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;77.19;52.08131511;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;14.33;79.73696696;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;63.45;68.76042301;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;9.94;115.3142217;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;8.04;60.90782178;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;8.63;73.01954927;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;56.87;64.2242078;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Boiga_irregularis;54.39;47.83967641;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Mason;5
Caiman_latirostris;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Jahn;NA
Caiman_latirostris;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Jahn;NA
Caiman_latirostris;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Jahn;NA
Caiman_latirostris;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Jahn;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Nonbreeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Caretta_caretta;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Amoss;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Cerberus_rynchops;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Chelonia_mydas;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;5
Chelonia_mydas;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;5
Chelonia_mydas;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;5
Chelonia_mydas;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;5
Chelonia_mydas;1.16;165.5172414;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;5
Chelonia_mydas;2.65;60.37735849;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;5
Chelonia_mydas;0.28;53.57142857;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;2
Chelonia_mydas;0.13;57.5639598;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;NA
Chelonia_mydas;0.62;694.8599751;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Whittier;5
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Guillette;NA
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Guillette;NA
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Guillette;NA
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Chelydra_serpentina;NA;NA;NA;NA;NA;NA;NA;NA;NA;Breeding;NA;F;Licht;NA
Chlamydosaurus_kingii;NA;NA;36.7;2.959745783;0.055555556;23.95008627;23.17118846;13.06624181;45.69778493;Breeding;Sit and Wait;F;Jenkin;NA
